cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1137710.0,2668.0,729460.01,0.73
1137561.0,7233.0,1977580.31,1.98
1137736.0,168382.0,46037457.28,46.04
1137579.0,256827.0,70219275.46,70.22
1137728.0,77307.0,21136568.69,21.14
1139070.0,19819.0,5418728.64,5.42
1139088.0,22427.0,6131784.01,6.13
1139096.0,3886.0,1062474.37,1.06
1137744.0,83692.0,22882296.65,22.88
1129063.0,36857.0,10077101.85,10.08
1128966.0,323774.0,88523308.27,88.52
1129022.0,163499.0,44702392.34,44.7
1129055.0,58078.0,15879152.43,15.88
1128982.0,1449399.0,396281339.71,396.28
1112838.0,7680.0,2099794.94,2.1
1129634.0,14299.0,3909501.03,3.91
1122076.0,10817.0,2957484.62,2.96
1129642.0,6501.0,1777443.61,1.78
1116102.0,153.0,41831.85,0.04
1116094.0,1933.0,528503.08,0.53
1101815.0,16217.0,4433902.94,4.43
1116086.0,98912.0,27043609.02,27.04
1114644.0,5680.0,1552973.34,1.55
1114974.0,13777.0,3766780.59,3.77
1119114.0,7431.0,2031715.65,2.03
