cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1133024.0,23486.0,6269955.68,6.27
1133156.0,21530.0,5747770.84,5.75
1133677.0,40101.0,10705590.26,10.71
1134055.0,96341.0,25719739.44,25.72
1134667.0,136662.0,36484062.15,36.48
1134675.0,10967.0,2927812.48,2.93
1134683.0,26232.0,7003043.41,7.0
1134691.0,33733.0,9005552.89,9.01
1134717.0,33659.0,8985797.43,8.99
1135508.0,1441.0,384697.53,0.38
1137587.0,72232.0,19283464.15,19.28
1137595.0,86513.0,23096000.85,23.1
1137603.0,266.0,71012.87,0.07
1137611.0,66204.0,17674195.1,17.67
1137629.0,143179.0,38223877.41,38.22
1137637.0,2076.0,554220.73,0.55
1137959.0,328.0,87564.74,0.09
1137967.0,65436.0,17469165.47,17.47
1138320.0,110014.0,29369961.02,29.37
1138338.0,2022.0,539804.58,0.54
1138957.0,21435.0,5722409.1,5.72
1139021.0,20090.0,5363340.27,5.36
1139039.0,57842.0,15441828.18,15.44
1139401.0,102610.0,27393347.22,27.39
