cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1139088.0,22723.0,6450816.18,6.45
1139096.0,4057.0,1151738.82,1.15
1137744.0,73520.0,20871540.1,20.87
1140334.0,63888.0,18137118.52,18.14
1140201.0,4385.0,1244854.51,1.24
1129063.0,34411.0,9768914.12,9.77
1128966.0,284511.0,80769623.85,80.77
1129022.0,126568.0,35931298.79,35.93
1129055.0,51232.0,14544215.76,14.54
1128982.0,1396107.0,396339815.47,396.34
1112838.0,7070.0,2007097.23,2.01
1129634.0,12624.0,3583818.31,3.58
1122076.0,4504.0,1278637.33,1.28
1129642.0,5913.0,1678637.33,1.68
1116102.0,151.0,42867.28,0.04
1116094.0,1790.0,508161.82,0.51
1101815.0,10137.0,2877785.66,2.88
1116086.0,146749.0,41660468.42,41.66
1114644.0,5339.0,1515684.88,1.52
1114974.0,11317.0,3212775.02,3.21
1119114.0,8094.0,2297799.86,2.3
