cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1137579.0,296601.0,81173814.28,81.17
1137728.0,79437.0,21740332.25,21.74
1139070.0,16084.0,4401871.97,4.4
1139088.0,23806.0,6515230.3,6.52
1139096.0,3908.0,1069542.13,1.07
1137744.0,78226.0,21408905.55,21.41
1140334.0,15359.0,4203453.84,4.2
1140201.0,2841.0,777525.38,0.78
1129063.0,37014.0,10129998.08,10.13
1128966.0,319939.0,87560962.26,87.56
1129022.0,148948.0,40764115.06,40.76
1129055.0,59199.0,16201592.82,16.2
1128982.0,1420830.0,388853006.38,388.85
1112838.0,7885.0,2157968.2,2.16
1129634.0,12601.0,3448643.91,3.45
1122076.0,5666.0,1550671.88,1.55
1129642.0,6848.0,1874161.85,1.87
1116102.0,153.0,41873.07,0.04
1116094.0,1880.0,514518.73,0.51
1101815.0,8327.0,2278934.84,2.28
1116086.0,130781.0,35792167.27,35.79
1114644.0,5709.0,1562440.13,1.56
1114974.0,13797.0,3775965.41,3.78
1119114.0,7327.0,2005254.66,2.01
